#   age       Mc        Msh       logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   56.0000    0.5000    0.4660    1.2272    4.0929    8.0907    4.2339   10.7940    4.3234    0.2920    0.4867    0.0400    0.3900    0.0000
   56.0000    0.5100    0.4698    1.2814    4.0400    8.0924    3.9770   10.9267    4.3161    0.2920    0.4777    0.0400    0.3900    0.0000
   56.0000    0.5200    0.4729    1.3328    3.9768    8.0935    3.6813   11.0789    4.3102    0.2920    0.4740    0.0400    0.3900    0.0000
   56.0000    0.5300    0.4752    1.3865    3.8923    8.0946    3.2976   11.2748    4.3063    0.2920    0.4676    0.0400    0.3900    0.0000
   56.0000    0.5400    0.4768    1.4179    3.7983    8.0969    2.8985   11.4783    4.3033    0.2920    0.4435    0.0400    0.3900    0.0000
   56.0000    0.5600    0.4789    1.4653    3.6906    8.0977    2.4359   11.7176    4.2997    0.2920    0.4414    0.0400    0.3900    0.0000
   56.0000    0.5800    0.4801    1.4936    3.6633    8.0969    2.3138   11.7862    4.2978    0.2920    0.4523    0.0400    0.3900    0.0000
   56.0000    0.6000    0.4810    1.5101    3.6495    8.0977    2.2568   11.8221    4.2964    0.2920    0.4464    0.0400    0.3900    0.0000
   56.0000    0.7000    0.4842    1.5625    3.6267    8.0983    2.1800   11.8939    4.2918    0.2920    0.4456    0.0400    0.3900    0.0000
   56.0000    0.8000    0.4863    1.5949    3.6208    8.0988    2.1824   11.9218    4.2886    0.2920    0.4453    0.0400    0.3900    0.0000
   56.0000    0.4610    0.4587    1.0952    4.3427    8.0852    5.3301   10.2282    4.3589    0.2890    0.5050    0.0600    0.5800    0.0000
   56.0000    0.4630    0.4587    1.1023    4.3072    8.0861    5.1831   10.3027    4.3566    0.2890    0.4984    0.0600    0.5800    0.0000
   56.0000    0.4650    0.4589    1.1066    4.2795    8.0862    5.0700   10.3602    4.3550    0.2890    0.4990    0.0600    0.5800    0.0000
   56.0000    0.4700    0.4587    1.1202    4.2233    8.0877    4.8359   10.4795    4.3512    0.2890    0.4853    0.0600    0.5800    0.0000
   56.0000    0.4750    0.4587    1.1293    4.1770    8.0882    4.6464   10.5766    4.3476    0.2890    0.4895    0.0600    0.5800    0.0000
   56.0000    0.4800    0.4587    1.1389    4.1360    8.0886    4.4772   10.6635    4.3451    0.2890    0.4854    0.0600    0.5800    0.0000
   56.0000    0.4900    0.4589    1.1781    4.0620    8.0912    4.1513   10.8309    4.3386    0.2890    0.4658    0.0600    0.5800    0.0000
   56.0000    0.5000    0.4623    1.2281    3.9992    8.0927    3.8583   10.9818    4.3315    0.2890    0.4569    0.0600    0.5800    0.0000
   56.0000    0.5100    0.4650    1.2724    3.9264    8.0943    3.5314   11.1495    4.3261    0.2890    0.4464    0.0600    0.5800    0.0000
   56.0000    0.5200    0.4451    1.3155    3.8334    8.0953    3.1250   11.3570    4.3221    0.2890    0.4408    0.0600    0.5800    0.0000
   56.0000    0.5400    0.4391    1.3709    3.6927    8.0966    2.5231   11.6660    4.3180    0.2890    0.4335    0.0600    0.5800    0.0000
   56.0000    0.5600    0.4691    1.4005    3.6593    8.0970    2.3759   11.7476    4.3159    0.2890    0.4316    0.0600    0.5800    0.0000
   56.0000    0.6000    0.4723    1.4352    3.6358    8.0975    2.2773   11.8119    4.3137    0.2890    0.4305    0.0600    0.5800    0.0000
   56.0000    0.7000    0.4747    1.4832    3.6182    8.0984    2.2253   11.8714    4.3100    0.2890    0.4264    0.0600    0.5800    0.0000
   56.0000    0.8000    0.4770    1.5164    3.6129    8.0982    2.2295   11.8982    4.3072    0.2890    0.4309    0.0600    0.5800    0.0000
   56.0000    0.9000    0.4784    1.5400    3.6125    8.0996    2.2552   11.9110    4.3049    0.2890    0.4189    0.0600    0.5800    0.0000
   56.0000    0.4570    0.4544    1.0701    4.3642    8.0811    5.4372   10.1728    4.3654    0.3560    0.5483    0.0400    0.4300    0.0000
   56.0000    0.4590    0.4544    1.0752    4.3397    8.0811    5.3361   10.2243    4.3634    0.3560    0.5521    0.0400    0.4300    0.0000
   56.0000    0.4610    0.4544    1.0836    4.3193    8.0824    5.2482   10.2693    4.3607    0.3560    0.5398    0.0400    0.4300    0.0000
   56.0000    0.4650    0.4544    1.0934    4.2866    8.0829    5.1117   10.3394    4.3571    0.3560    0.5384    0.0400    0.4300    0.0000
   56.0000    0.4700    0.4544    1.1083    4.2523    8.0844    4.9638   10.4156    4.3526    0.3560    0.5257    0.0400    0.4300    0.0000
   56.0000    0.4750    0.4544    1.1237    4.2235    8.0853    4.8376   10.4810    4.3487    0.3560    0.5188    0.0400    0.4300    0.0000
   56.0000    0.4800    0.4543    1.1485    4.2005    8.0855    4.7257   10.5393    4.3452    0.3560    0.5212    0.0400    0.4300    0.0000
   56.0000    0.4900    0.4593    1.2178    4.1715    8.0873    4.5494   10.6318    4.3347    0.3560    0.5141    0.0400    0.4300    0.0000
   56.0000    0.5000    0.4647    1.2823    4.1419    8.0898    4.3755   10.7232    4.3243    0.3560    0.4983    0.0400    0.4300    0.0000
   56.0000    0.5100    0.4694    1.3509    4.1026    8.0926    4.1581   10.8361    4.3153    0.3560    0.4797    0.0400    0.4300    0.0000
   56.0000    0.5200    0.4733    1.4196    4.0498    8.0946    3.8864   10.9763    4.3085    0.3560    0.4635    0.0400    0.4300    0.0000
   56.0000    0.5300    0.4767    1.4844    3.9819    8.0951    3.5583   11.1444    4.3036    0.3560    0.4654    0.0400    0.4300    0.0000
   56.0000    0.5400    0.4792    1.5346    3.9002    8.0961    3.1893   11.3330    4.2999    0.3560    0.4606    0.0400    0.4300    0.0000
   56.0000    0.5500    0.4809    1.5737    3.8050    8.0966    2.7773   11.5430    4.2973    0.3560    0.4570    0.0400    0.4300    0.0000
   56.0000    0.5750    0.4837    1.6282    3.6775    8.0970    2.2323   11.8251    4.2931    0.3560    0.4587    0.0400    0.4300    0.0000
   56.0000    0.7000    0.4901    1.7107    3.6246    8.0983    2.0234   11.9723    4.2844    0.3560    0.4564    0.0400    0.4300    0.0000
   56.0000    0.8000    0.4931    1.7435    3.6176    8.0989    2.0209   12.0026    4.2800    0.3560    0.4558    0.0400    0.4300    0.0000
   56.0000    0.9000    0.4953    1.7681    3.6163    8.0997    2.0417   12.0177    4.2764    0.3560    0.4531    0.0400    0.4300    0.0000
   56.0000    0.4400    0.4343    0.9526    4.3394    8.0745    5.4392   10.1636    4.4071    0.4590    0.5688    0.0600    0.7100    0.0000
   56.0000    0.4450    0.4343    0.9681    4.3090    8.0751    5.3070   10.2321    4.4016    0.4590    0.5690    0.0600    0.7100    0.0000
   56.0000    0.4500    0.4343    0.9917    4.2875    8.0760    5.2024   10.2869    4.3964    0.4590    0.5660    0.0600    0.7100    0.0000
   56.0000    0.4550    0.4361    1.0425    4.2781    8.0775    5.1189   10.3310    4.3892    0.4590    0.5550    0.0600    0.7100    0.0000
   56.0000    0.4600    0.4401    1.0699    4.2763    8.0789    5.0886   10.3486    4.3806    0.4590    0.5496    0.0600    0.7100    0.0000
   56.0000    0.4700    0.4481    1.1317    4.2714    8.0826    5.0166   10.3891    4.3647    0.4590    0.5252    0.0600    0.7100    0.0000
   56.0000    0.4800    0.4560    1.1884    4.2663    8.0864    4.9491   10.4275    4.3486    0.4590    0.5098    0.0600    0.7100    0.0000
   56.0000    0.4900    0.4637    1.2501    4.2607    8.0890    4.8735   10.4698    4.3349    0.4590    0.4917    0.0600    0.7100    0.0000
   56.0000    0.5000    0.4712    1.3161    4.2530    8.0922    4.7858   10.5181    4.3218    0.4590    0.4738    0.0600    0.7100    0.0000
   56.0000    0.5100    0.4783    1.3888    4.2419    8.0945    4.6772   10.5766    4.3104    0.4590    0.4614    0.0600    0.7100    0.0000
   56.0000    0.5200    0.4850    1.4575    4.2244    8.1005    4.5471   10.6459    4.3007    0.4590    0.4333    0.0600    0.7100    0.0000
   56.0000    0.5400    0.4977    1.6265    4.1783    8.0987    4.2100   10.8227    4.2809    0.4590    0.4553    0.0600    0.7100    0.0000
   56.0000    0.5500    0.5032    1.7046    4.1397    8.0985    3.9855   10.9389    4.2734    0.4590    0.4697    0.0600    0.7100    0.0000
   56.0000    0.5750    0.5122    1.8499    3.9835    8.1033    3.2346   11.3240    4.2616    0.4590    0.4408    0.0600    0.7100    0.0000
   56.0000    0.6000    0.5175    1.9266    3.7805    8.1057    2.3645   11.7684    4.2542    0.4590    0.4286    0.0600    0.7100    0.0000
   56.0000    0.6500    0.5252    1.9990    3.6254    8.1052    1.7062   12.1148    4.2451    0.4590    0.4354    0.0600    0.7100    0.0000
   56.0000    0.7000    0.5292    2.0281    3.6078    8.1062    1.6391   12.1644    4.2398    0.4590    0.4325    0.0600    0.7100    0.0000
#   age       Mc        Msh       logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   57.0000    0.4880    0.4852    1.2977    4.4416    8.0951    5.5479   10.1317    4.2857    0.2470    0.4948    0.0006   -1.4800    0.6000
   57.0000    0.4900    0.4852    1.3034    4.4240    8.0960    5.4735   10.1697    4.2840    0.2470    0.4874    0.0006   -1.4800    0.6000
   57.0000    0.4950    0.4852    1.3152    4.3820    8.0970    5.2983   10.2596    4.2799    0.2470    0.4816    0.0006   -1.4800    0.6000
   57.0000    0.5000    0.4852    1.3278    4.3504    8.0982    5.1633   10.3293    4.2755    0.2470    0.4736    0.0006   -1.4800    0.6000
   57.0000    0.5050    0.4853    1.3364    4.3233    8.0990    5.0508   10.3877    4.2729    0.2470    0.4669    0.0006   -1.4800    0.6000
   57.0000    0.5100    0.4852    1.3463    4.2996    8.1000    4.9504   10.4400    4.2701    0.2470    0.4597    0.0006   -1.4800    0.6000
   57.0000    0.5200    0.4852    1.3649    4.2569    8.1016    4.7693   10.5348    4.2648    0.2470    0.4493    0.0006   -1.4800    0.6000
   57.0000    0.5300    0.4852    1.3839    4.2234    8.1028    4.6249   10.6111    4.2601    0.2470    0.4422    0.0006   -1.4800    0.6000
   57.0000    0.5400    0.4852    1.4057    4.1928    8.1040    4.4887   10.6833    4.2560    0.2470    0.4354    0.0006   -1.4800    0.6000
   57.0000    0.5600    0.4871    1.4661    4.1357    8.1067    4.2154   10.8278    4.2478    0.2470    0.4174    0.0006   -1.4800    0.6000
   57.0000    0.5900    0.4942    1.5517    4.0534    8.1094    3.8233   11.0352    4.2368    0.2470    0.4037    0.0006   -1.4800    0.6000
   57.0000    0.6100    0.4960    1.6016    3.9919    8.1104    3.5420   11.1832    4.2307    0.2470    0.4011    0.0006   -1.4800    0.6000
   57.0000    0.6300    0.4978    1.6414    3.9295    8.1118    3.2666   11.3278    4.2267    0.2470    0.3933    0.0006   -1.4800    0.6000
   57.0000    0.6500    0.4951    1.6738    3.8671    8.1127    2.9985   11.4687    4.2233    0.2470    0.3891    0.0006   -1.4800    0.6000
   57.0000    0.7000    0.5051    1.7335    3.7447    8.1133    2.4810   11.7435    4.2174    0.2470    0.3899    0.0006   -1.4800    0.6000
   57.0000    0.7800    0.5126    1.7889    3.7165    8.1145    2.3602   11.8274    4.2116    0.2470    0.3878    0.0006   -1.4800    0.6000
   57.0000    0.9000    0.5166    1.8425    3.7070    8.1160    2.3309   11.8731    4.2062    0.2470    0.3799    0.0006   -1.4800    0.6000
   57.0000    0.4980    0.4956    1.3469    4.4610    8.1002    5.5851   10.1175    4.2690    0.2450    0.4583    0.0001   -2.2600    0.5000
   57.0000    0.5000    0.4957    1.3507    4.4385    8.1003    5.4929   10.1645    4.2672    0.2450    0.4598    0.0001   -2.2600    0.5000
   57.0000    0.5050    0.4957    1.3634    4.3983    8.1017    5.3241   10.2511    4.2632    0.2450    0.4491    0.0001   -2.2600    0.5000
   57.0000    0.5100    0.4957    1.3735    4.3680    8.1026    5.1968   10.3167    4.2599    0.2450    0.4441    0.0001   -2.2600    0.5000
   57.0000    0.5150    0.4956    1.3854    4.3424    8.1044    5.0866   10.3741    4.2570    0.2450    0.4297    0.0001   -2.2600    0.5000
   57.0000    0.5200    0.4957    1.3929    4.3202    8.1046    4.9949   10.4220    4.2544    0.2450    0.4297    0.0001   -2.2600    0.5000
   57.0000    0.5300    0.4957    1.4120    4.2812    8.1070    4.8279   10.5097    4.2498    0.2450    0.4107    0.0001   -2.2600    0.5000
   57.0000    0.5400    0.4957    1.4250    4.2508    8.1076    4.7016   10.5769    4.2459    0.2450    0.4098    0.0001   -2.2600    0.5000
   57.0000    0.5600    0.4957    1.4570    4.1951    8.1104    4.4626   10.7042    4.2393    0.2450    0.3912    0.0001   -2.2600    0.5000
   57.0000    0.5800    0.4957    1.4902    4.1481    8.1131    4.2564   10.8150    4.2341    0.2450    0.3716    0.0001   -2.2600    0.5000
   57.0000    0.6000    0.4957    1.5244    4.1068    8.1149    4.0717   10.9147    4.2290    0.2450    0.3625    0.0001   -2.2600    0.5000
   57.0000    0.6400    0.5003    1.5972    4.0286    8.1176    3.7144   11.1073    4.2201    0.2450    0.3491    0.0001   -2.2600    0.5000
   57.0000    0.7200    0.5096    1.7039    3.8967    8.1197    3.1313   11.4245    4.2066    0.2450    0.3438    0.0001   -2.2600    0.5000
   57.0000    0.7800    0.5145    1.7598    3.8211    8.1212    2.8074   11.6038    4.1998    0.2450    0.3412    0.0001   -2.2600    0.5000
   57.0000    0.9000    0.5224    1.8428    3.7445    8.1237    2.4806   11.7983    4.1907    0.2450    0.3310    0.0001   -2.2600    0.5000
   57.0000    0.4780    0.4757    1.2461    4.4158    8.0911    5.4873   10.1576    4.3050    0.2570    0.5186    0.0060   -0.4700    0.2300
   57.0000    0.4800    0.4757    1.2498    4.3893    8.0912    5.3795   10.2124    4.3033    0.2570    0.5217    0.0060   -0.4700    0.2300
   57.0000    0.4850    0.4757    1.2633    4.3415    8.0925    5.1792   10.3147    4.2987    0.2570    0.5108    0.0060   -0.4700    0.2300
   57.0000    0.4900    0.4757    1.2767    4.3043    8.0941    5.0213   10.3960    4.2945    0.2570    0.4956    0.0060   -0.4700    0.2300
   57.0000    0.4950    0.4757    1.2869    4.2726    8.0951    4.8889   10.4643    4.2912    0.2570    0.4887    0.0060   -0.4700    0.2300
   57.0000    0.5000    0.4757    1.2965    4.2444    8.0959    4.7708   10.5255    4.2882    0.2570    0.4835    0.0060   -0.4700    0.2300
   57.0000    0.5100    0.4757    1.3166    4.1974    8.0974    4.5714   10.6296    4.2831    0.2570    0.4730    0.0060   -0.4700    0.2300
   57.0000    0.5200    0.4757    1.3491    4.1534    8.0995    4.3713   10.7338    4.2777    0.2570    0.4556    0.0060   -0.4700    0.2300
   57.0000    0.5300    0.4786    1.3920    4.1128    8.1007    4.1740   10.8366    4.2717    0.2570    0.4507    0.0060   -0.4700    0.2300
   57.0000    0.5400    0.4816    1.4270    4.0795    8.1010    4.0141   10.9206    4.2661    0.2570    0.4553    0.0060   -0.4700    0.2300
   57.0000    0.5600    0.4867    1.5005    3.9890    8.1035    3.5942   11.1384    4.2573    0.2570    0.4397    0.0060   -0.4700    0.2300
   57.0000    0.6000    0.4930    1.6018    3.7595    8.1057    2.6054   11.6478    4.2480    0.2570    0.4275    0.0060   -0.4700    0.2300
   57.0000    0.6600    0.4969    1.6637    3.6900    8.1070    2.3066   11.8179    4.2421    0.2570    0.4244    0.0060   -0.4700    0.2300
   57.0000    0.7000    0.4984    1.6864    3.6793    8.1079    2.2668   11.8506    4.2404    0.2570    0.4166    0.0060   -0.4700    0.2300
   57.0000    0.7800    0.5008    1.7187    3.6697    8.1089    2.2430   11.8860    4.2368    0.2570    0.4124    0.0060   -0.4700    0.2300
   57.0000    0.9000    0.5039    1.7557    3.6648    8.1087    2.2486   11.9143    4.2330    0.2570    0.4189    0.0060   -0.4700    0.2300
   57.0000    0.4710    0.4690    1.2039    4.4018    8.0891    5.4672   10.1643    4.3213    0.2880    0.5201    0.0169    0.0000    0.0000
   57.0000    0.4730    0.4690    1.2087    4.3698    8.0893    5.3361   10.2308    4.3194    0.2880    0.5208    0.0169    0.0000    0.0000
   57.0000    0.4750    0.4690    1.2146    4.3451    8.0899    5.2336   10.2830    4.3174    0.2880    0.5159    0.0169    0.0000    0.0000
   57.0000    0.4800    0.4689    1.2275    4.2972    8.0911    5.0336   10.3853    4.3130    0.2880    0.5063    0.0169    0.0000    0.0000
   57.0000    0.4850    0.4690    1.2372    4.2584    8.0917    4.8732   10.4678    4.3096    0.2880    0.5038    0.0169    0.0000    0.0000
   57.0000    0.4900    0.4689    1.2503    4.2242    8.0931    4.7274   10.5428    4.3055    0.2880    0.4925    0.0169    0.0000    0.0000
   57.0000    0.4950    0.4690    1.2598    4.1928    8.0941    4.5966   10.6105    4.3032    0.2880    0.4842    0.0169    0.0000    0.0000
   57.0000    0.5000    0.4690    1.2723    4.1640    8.0951    4.4735   10.6742    4.3004    0.2880    0.4767    0.0169    0.0000    0.0000
   57.0000    0.5100    0.4697    1.3087    4.1149    8.0962    4.2494   10.7905    4.2947    0.2880    0.4722    0.0169    0.0000    0.0000
   57.0000    0.5200    0.4733    1.3520    4.0721    8.0972    4.0433   10.8978    4.2881    0.2880    0.4697    0.0169    0.0000    0.0000
   57.0000    0.5300    0.4764    1.3936    4.0232    8.0986    3.8145   11.0164    4.2819    0.2880    0.4622    0.0169    0.0000    0.0000
   57.0000    0.5400    0.4789    1.4338    3.9662    8.1001    3.5537   11.1508    4.2770    0.2880    0.4506    0.0169    0.0000    0.0000
   57.0000    0.5500    0.4592    1.4680    3.9001    8.1013    3.2636   11.2998    4.2730    0.2880    0.4451    0.0169    0.0000    0.0000
   57.0000    0.5600    0.4822    1.5018    3.8212    8.1028    2.9220   11.4745    4.2713    0.2880    0.4268    0.0169    0.0000    0.0000
   57.0000    0.5800    0.4808    1.5398    3.7171    8.1029    2.4825   11.7020    4.2672    0.2880    0.4359    0.0169    0.0000    0.0000
